gbifID,datasetKey,class,order,family,genus,species,year,month,day,decimalLongitude,decimalLatitude
4904127054,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,Cypriniformes,Cyprinidae,Barbus,Barbus prespensis,2024,6,21,20.753001,40.033118
3774916428,9c0c7f86-142f-43e0-9162-3d1284cef41e,,Cypriniformes,Cyprinidae,Barbus,Barbus prespensis,2011,9,24,20.7421,40.0366
3774910891,9c0c7f86-142f-43e0-9162-3d1284cef41e,,Cypriniformes,Cyprinidae,Barbus,Barbus prespensis,2011,9,28,20.8889,40.023
3774894949,9c0c7f86-142f-43e0-9162-3d1284cef41e,,Cypriniformes,Cyprinidae,Barbus,Barbus prespensis,2011,9,28,20.8982,39.9104
3774875042,9c0c7f86-142f-43e0-9162-3d1284cef41e,,Cypriniformes,Cyprinidae,Barbus,Barbus prespensis,2011,9,29,20.426,39.5248
1609379385,6ec2600f-768a-4240-9575-0972fef6c76f,,Cypriniformes,Cyprinidae,Barbus,Barbus prespensis,1997,,,21.1,39.76
1609379378,6ec2600f-768a-4240-9575-0972fef6c76f,,Cypriniformes,Cyprinidae,Barbus,Barbus prespensis,1997,,,21.07,39.83
1609379339,6ec2600f-768a-4240-9575-0972fef6c76f,,Cypriniformes,Cyprinidae,Barbus,Barbus prespensis,1997,,,21.1,39.84
3774885667,9c0c7f86-142f-43e0-9162-3d1284cef41e,,Cypriniformes,Cyprinidae,Barbus,Barbus sperchiensis,2011,9,29,22.4495,38.8298
1609380676,6ec2600f-768a-4240-9575-0972fef6c76f,,Cypriniformes,Cyprinidae,Barbus,Barbus sperchiensis,2012,,,22.443972,39.991872
1609380669,6ec2600f-768a-4240-9575-0972fef6c76f,,Cypriniformes,Cyprinidae,Barbus,Barbus sperchiensis,2012,,,22.494789,38.813325
1609378971,6ec2600f-768a-4240-9575-0972fef6c76f,,Cypriniformes,Cyprinidae,Barbus,Barbus sperchiensis,1997,,,22.32,38.89
1609378927,6ec2600f-768a-4240-9575-0972fef6c76f,,Cypriniformes,Cyprinidae,Barbus,Barbus sperchiensis,1997,,,22.36,38.87
5936414236,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,Cypriniformes,Cyprinidae,Barbus,Barbus strumicae,2025,10,13,23.580783,40.736298
5903715733,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,Cypriniformes,Cyprinidae,Barbus,Barbus strumicae,2025,10,14,24.263779,41.054079
5760759926,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,Cypriniformes,Cyprinidae,Barbus,Barbus strumicae,2025,8,31,23.052465,40.593348
5760511030,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,Cypriniformes,Cyprinidae,Barbus,Barbus strumicae,2025,8,31,23.05244,40.593341
5293001855,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,Cypriniformes,Cyprinidae,Barbus,Barbus strumicae,2025,5,1,24.140779,41.149515
5292391544,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,Cypriniformes,Cyprinidae,Barbus,Barbus strumicae,2025,5,1,24.14079,41.149494
5013191841,6ac3f774-d9fb-4796-b3e9-92bf6c81c084,,Cypriniformes,Cyprinidae,Barbus,Barbus strumicae,2022,7,25,23.83149,41.179058
4867982719,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,Cypriniformes,Cyprinidae,Barbus,Barbus strumicae,2022,7,17,24.141183,41.149278
4863452407,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,Cypriniformes,Cyprinidae,Barbus,Barbus strumicae,2024,5,8,23.383486,40.462889
4852273601,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,Cypriniformes,Cyprinidae,Barbus,Barbus strumicae,2022,9,13,23.906474,40.988692
3774914985,9c0c7f86-142f-43e0-9162-3d1284cef41e,,Cypriniformes,Cyprinidae,Barbus,Barbus strumicae,2005,5,29,24.1781,41.0252
3774900531,9c0c7f86-142f-43e0-9162-3d1284cef41e,,Cypriniformes,Cyprinidae,Barbus,Barbus strumicae,2011,9,25,23.3324,41.2818
3705803486,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,Cypriniformes,Cyprinidae,Barbus,Barbus strumicae,2019,10,25,24.140909,41.149422
3327691988,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,Cypriniformes,Cyprinidae,Barbus,Barbus strumicae,2021,7,11,22.964946,40.651273
2250562216,040c5662-da76-4782-a48e-cdea1892d14c,,Cypriniformes,Cyprinidae,Barbus,Barbus strumicae,2006,10,11,22.754,41.175
1609380501,6ec2600f-768a-4240-9575-0972fef6c76f,,Cypriniformes,Cyprinidae,Barbus,Barbus strumicae,2006,,,24.488747,41.267136
1609380500,6ec2600f-768a-4240-9575-0972fef6c76f,,Cypriniformes,Cyprinidae,Barbus,Barbus strumicae,2006,,,24.779194,41.093981
1609380484,6ec2600f-768a-4240-9575-0972fef6c76f,,Cypriniformes,Cyprinidae,Barbus,Barbus strumicae,2006,,,24.452381,41.366883
1609380471,6ec2600f-768a-4240-9575-0972fef6c76f,,Cypriniformes,Cyprinidae,Barbus,Barbus strumicae,2006,,,24.504972,41.299803
1609380468,6ec2600f-768a-4240-9575-0972fef6c76f,,Cypriniformes,Cyprinidae,Barbus,Barbus strumicae,2006,,,24.406275,41.361922
1609380465,6ec2600f-768a-4240-9575-0972fef6c76f,,Cypriniformes,Cyprinidae,Barbus,Barbus strumicae,2006,,,24.295869,41.330767
1609380457,6ec2600f-768a-4240-9575-0972fef6c76f,,Cypriniformes,Cyprinidae,Barbus,Barbus strumicae,2006,,,24.460181,41.330836
1609380452,6ec2600f-768a-4240-9575-0972fef6c76f,,Cypriniformes,Cyprinidae,Barbus,Barbus strumicae,2006,,,24.785686,41.098267
1609380428,6ec2600f-768a-4240-9575-0972fef6c76f,,Cypriniformes,Cyprinidae,Barbus,Barbus strumicae,2006,,,24.448042,41.349053
1609380425,6ec2600f-768a-4240-9575-0972fef6c76f,,Cypriniformes,Cyprinidae,Barbus,Barbus strumicae,2006,,,24.5169,41.329933
5908774977,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,Cypriniformes,Cyprinidae,Carassius,Carassius gibelio,2025,4,14,23.720999,38.045023
5087973886,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,Cypriniformes,Cyprinidae,Carassius,Carassius gibelio,2025,3,10,23.374008,40.6877
4924068809,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,Cypriniformes,Cyprinidae,Carassius,Carassius gibelio,2024,8,7,23.119357,40.701697
4923999533,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,Cypriniformes,Cyprinidae,Carassius,Carassius gibelio,2024,8,7,23.118722,40.702087
4923743962,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,Cypriniformes,Cyprinidae,Carassius,Carassius gibelio,2024,8,7,23.158389,40.661643
4438848287,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,Cypriniformes,Cyprinidae,Carassius,Carassius gibelio,2023,11,6,20.784563,39.72227
4153743099,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,Cypriniformes,Cyprinidae,Carassius,Carassius gibelio,2023,7,5,20.886185,39.637829
3881721084,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,Cypriniformes,Cyprinidae,Carassius,Carassius gibelio,2022,7,24,22.657132,40.725998
3774908517,9c0c7f86-142f-43e0-9162-3d1284cef41e,,Cypriniformes,Cyprinidae,Carassius,Carassius gibelio,2011,9,27,24.095,41.048
3774823330,9c0c7f86-142f-43e0-9162-3d1284cef41e,,Cypriniformes,Cyprinidae,Carassius,Carassius gibelio,2011,9,22,21.353,38.925
3350025654,d8cd16ba-bb74-4420-821e-083f2bac17c2,,Cypriniformes,Cyprinidae,Carassius,Carassius gibelio,2006,4,10,22.75,41.2
3349966507,d8cd16ba-bb74-4420-821e-083f2bac17c2,,Cypriniformes,Cyprinidae,Carassius,Carassius gibelio,2007,11,25,23.11,41.1
2844530403,8a863029-f435-446a-821e-275f4f641165,,Cypriniformes,Cyprinidae,Carassius,Carassius gibelio,2018,4,21,21.448075,37.89515
2283273461,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,Cypriniformes,Cyprinidae,Carassius,Carassius gibelio,2019,7,11,21.762905,39.55561
1609380882,6ec2600f-768a-4240-9575-0972fef6c76f,,Cypriniformes,Cyprinidae,Carassius,Carassius gibelio,2012,,,26.199219,40.900508
1609380860,6ec2600f-768a-4240-9575-0972fef6c76f,,Cypriniformes,Cyprinidae,Carassius,Carassius gibelio,2012,,,23.064364,40.731053
1609380217,6ec2600f-768a-4240-9575-0972fef6c76f,,Cypriniformes,Cyprinidae,Carassius,Carassius gibelio,2008,,,26.06,37.57
1609380201,6ec2600f-768a-4240-9575-0972fef6c76f,,Cypriniformes,Cyprinidae,Carassius,Carassius gibelio,2008,,,26.08,37.62
1609380154,6ec2600f-768a-4240-9575-0972fef6c76f,,Cypriniformes,Cyprinidae,Carassius,Carassius gibelio,1999,,,27.8,36.1
1609379079,6ec2600f-768a-4240-9575-0972fef6c76f,,Cypriniformes,Cyprinidae,Carassius,Carassius gibelio,1997,,,21.22,38.67
1609378890,6ec2600f-768a-4240-9575-0972fef6c76f,,Cypriniformes,Cyprinidae,Carassius,Carassius gibelio,1994,,,23.31,38.4
583612616,f58922e2-93ed-4703-ba22-12a0674d1b54,,Mugiliformes,Mugilidae,Chelon,Chelon auratus,1972,8,,22,36.833
5292954240,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,Mugiliformes,Mugilidae,Chelon,Chelon auratus,2025,8,8,23.636663,37.946696
5186021907,6aca6910-1f48-434d-ba57-a4a639ede7d9,,Mugiliformes,Mugilidae,Chelon,Chelon auratus,1990,8,25,22.98417,36.51611
3774905779,9c0c7f86-142f-43e0-9162-3d1284cef41e,,Mugiliformes,Mugilidae,Chelon,Chelon auratus,2011,9,21,21.4353,38.3948
3333112020,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,Mugiliformes,Mugilidae,Chelon,Chelon auratus,2021,7,23,23.359197,40.037068
2841872723,8a863029-f435-446a-821e-275f4f641165,,Mugiliformes,Mugilidae,Chelon,Chelon auratus,2016,5,1,21.31,37.7
2840186092,8a863029-f435-446a-821e-275f4f641165,,Mugiliformes,Mugilidae,Chelon,Chelon auratus,2018,4,22,21.275695,37.996945
1315051173,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,Mugiliformes,Mugilidae,Chelon,Chelon auratus,2016,7,25,25.849569,35.014732
5892544637,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,Mugiliformes,Mugilidae,Chelon,Chelon labrosus,2025,10,31,22.58159,36.788795
5889001752,6ac3f774-d9fb-4796-b3e9-92bf6c81c084,,Mugiliformes,Mugilidae,Chelon,Chelon labrosus,2025,10,16,28.020393,36.07666
5867955643,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,Mugiliformes,Mugilidae,Chelon,Chelon labrosus,2025,9,19,22.594666,40.259914
583617122,f58922e2-93ed-4703-ba22-12a0674d1b54,,Mugiliformes,Mugilidae,Chelon,Chelon labrosus,1974,4,,24,35.5
5830961792,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,Mugiliformes,Mugilidae,Chelon,Chelon labrosus,2025,9,8,27.1352,36.613285
5830667085,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,Mugiliformes,Mugilidae,Chelon,Chelon labrosus,2025,9,8,27.135208,36.613277
5828754801,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,Mugiliformes,Mugilidae,Chelon,Chelon labrosus,2024,6,10,24.421446,35.166435
5828528625,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,Mugiliformes,Mugilidae,Chelon,Chelon labrosus,2025,9,8,22.42509,38.430694
5292671745,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,Mugiliformes,Mugilidae,Chelon,Chelon labrosus,2025,8,8,23.636377,37.944854
5217066188,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,Mugiliformes,Mugilidae,Chelon,Chelon labrosus,2025,7,5,25.581321,40.394019
5216942386,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,Mugiliformes,Mugilidae,Chelon,Chelon labrosus,2025,7,4,23.080217,40.304685
5216513874,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,Mugiliformes,Mugilidae,Chelon,Chelon labrosus,2025,5,29,24.021659,38.009366
5215176362,6ac3f774-d9fb-4796-b3e9-92bf6c81c084,,Mugiliformes,Mugilidae,Chelon,Chelon labrosus,2025,5,29,24.020351,38.010147
5168311343,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,Mugiliformes,Mugilidae,Chelon,Chelon labrosus,2025,5,15,20.947678,38.668159
5168228020,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,Mugiliformes,Mugilidae,Chelon,Chelon labrosus,2025,5,13,23.539239,35.269572
5167677556,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,Mugiliformes,Mugilidae,Chelon,Chelon labrosus,2025,5,16,20.70566,38.835407
5063594575,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,Mugiliformes,Mugilidae,Chelon,Chelon labrosus,2024,8,26,20.351904,39.283064
5063106543,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,Mugiliformes,Mugilidae,Chelon,Chelon labrosus,2024,8,8,19.940365,39.785824
5028196996,6ac3f774-d9fb-4796-b3e9-92bf6c81c084,,Mugiliformes,Mugilidae,Chelon,Chelon labrosus,2014,4,18,24.785843,35.411858
5024278221,6ac3f774-d9fb-4796-b3e9-92bf6c81c084,,Mugiliformes,Mugilidae,Chelon,Chelon labrosus,2024,5,19,20.565796,39.185932
5021107221,6ac3f774-d9fb-4796-b3e9-92bf6c81c084,,Mugiliformes,Mugilidae,Chelon,Chelon labrosus,2020,9,8,24.094688,35.591984
5014298576,6ac3f774-d9fb-4796-b3e9-92bf6c81c084,,Mugiliformes,Mugilidae,Chelon,Chelon labrosus,2014,4,11,25.059782,35.338181
5013004212,6ac3f774-d9fb-4796-b3e9-92bf6c81c084,,Mugiliformes,Mugilidae,Chelon,Chelon labrosus,2014,4,15,23.77714,35.573826
5008434882,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,Mugiliformes,Mugilidae,Chelon,Chelon labrosus,2015,5,17,24.394814,35.190489
5008310336,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,Mugiliformes,Mugilidae,Chelon,Chelon labrosus,2024,7,30,19.925867,39.645399
4993799326,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,Mugiliformes,Mugilidae,Chelon,Chelon labrosus,2024,7,13,20.942764,37.757701
4987607619,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,Mugiliformes,Mugilidae,Chelon,Chelon labrosus,2024,11,21,27.857158,36.612644
4980639073,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,Mugiliformes,Mugilidae,Chelon,Chelon labrosus,2024,7,5,20.918876,38.575597
4973830210,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,Mugiliformes,Mugilidae,Chelon,Chelon labrosus,2024,10,22,24.474944,35.152409
4950437903,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,Mugiliformes,Mugilidae,Chelon,Chelon labrosus,2024,9,19,23.30898,40.0908
4949923108,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,Mugiliformes,Mugilidae,Chelon,Chelon labrosus,2024,9,17,28.098662,36.174714
4936047026,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,Mugiliformes,Mugilidae,Chelon,Chelon labrosus,2024,7,28,26.763824,37.297175
4935779575,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,Mugiliformes,Mugilidae,Chelon,Chelon labrosus,2024,8,22,27.996223,36.066279
4923646701,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,Mugiliformes,Mugilidae,Chelon,Chelon labrosus,2024,6,11,23.54059,35.27213
4919630918,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,Mugiliformes,Mugilidae,Chelon,Chelon labrosus,2024,6,25,23.536284,35.273317
4919220764,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,Mugiliformes,Mugilidae,Chelon,Chelon labrosus,2024,7,29,23.276425,39.139211
4891910426,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,Mugiliformes,Mugilidae,Chelon,Chelon labrosus,2024,6,3,23.306851,39.142967
4872337527,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,Mugiliformes,Mugilidae,Chelon,Chelon labrosus,2024,5,25,23.337275,39.167507
4872113864,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,Mugiliformes,Mugilidae,Chelon,Chelon labrosus,2021,10,11,27.289472,36.895839
4607147856,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,Mugiliformes,Mugilidae,Chelon,Chelon labrosus,2024,4,5,24.476309,35.370746
4542753980,8e9974a4-12e2-475f-9aec-5abdf24a1f50,,Mugiliformes,Mugilidae,Chelon,Chelon labrosus,2020,10,16,25.02181,35.41798
4542563421,8e9974a4-12e2-475f-9aec-5abdf24a1f50,,Mugiliformes,Mugilidae,Chelon,Chelon labrosus,2013,9,29,24.52791,36.76405
4516635733,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,Mugiliformes,Mugilidae,Chelon,Chelon labrosus,2022,7,7,23.488376,37.962363
4510397146,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,Mugiliformes,Mugilidae,Chelon,Chelon labrosus,2023,7,5,19.657385,39.71492
4438840323,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,Mugiliformes,Mugilidae,Chelon,Chelon labrosus,2023,10,20,26.929615,37.045369
4405354854,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,Mugiliformes,Mugilidae,Chelon,Chelon labrosus,2023,8,12,19.938487,39.473795
4400348137,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,Mugiliformes,Mugilidae,Chelon,Chelon labrosus,2023,8,1,19.939789,39.786333
4400190135,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,Mugiliformes,Mugilidae,Chelon,Chelon labrosus,2023,8,1,19.943123,39.787676
4177349159,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,Mugiliformes,Mugilidae,Chelon,Chelon labrosus,2023,8,6,24.874253,37.420855
4177240908,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,Mugiliformes,Mugilidae,Chelon,Chelon labrosus,2023,8,11,23.673659,40.211189
4137892989,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,Mugiliformes,Mugilidae,Chelon,Chelon labrosus,2023,6,7,22.796952,37.567984
4116119265,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,Mugiliformes,Mugilidae,Chelon,Chelon labrosus,2023,5,7,19.920989,39.476521
4021967617,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,Mugiliformes,Mugilidae,Chelon,Chelon labrosus,2022,7,27,20.988647,37.702987
3963732408,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,Mugiliformes,Mugilidae,Chelon,Chelon labrosus,2022,11,8,23.464622,37.35043
3915578250,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,Mugiliformes,Mugilidae,Chelon,Chelon labrosus,2021,7,20,25.477055,36.357
3912469649,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,Mugiliformes,Mugilidae,Chelon,Chelon labrosus,2022,9,19,24.450474,36.725579
3912405418,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,Mugiliformes,Mugilidae,Chelon,Chelon labrosus,2022,9,19,24.450563,36.725473
3912353730,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,Mugiliformes,Mugilidae,Chelon,Chelon labrosus,2022,8,4,20.748557,38.870187
3903559310,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,Mugiliformes,Mugilidae,Chelon,Chelon labrosus,2022,7,26,20.38429,38.271927
3888715928,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,Mugiliformes,Mugilidae,Chelon,Chelon labrosus,2022,8,4,20.9548,37.720146
3858763915,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,Mugiliformes,Mugilidae,Chelon,Chelon labrosus,2022,6,20,28.207917,36.320468
3747251620,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,Mugiliformes,Mugilidae,Chelon,Chelon labrosus,2021,8,2,20.818726,38.768288
3466297910,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,Mugiliformes,Mugilidae,Chelon,Chelon labrosus,2019,9,7,19.67814,39.710543
3383836868,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,Mugiliformes,Mugilidae,Chelon,Chelon labrosus,2021,7,15,26.883831,37.666721
3328078598,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,Mugiliformes,Mugilidae,Chelon,Chelon labrosus,2021,7,15,26.883707,37.666803
2813874927,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,Mugiliformes,Mugilidae,Chelon,Chelon labrosus,2020,6,26,23.333782,39.209995
2597719097,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,Mugiliformes,Mugilidae,Chelon,Chelon labrosus,2020,3,31,20.720468,38.798399
2573691761,bafa5083-8081-42f8-9201-04c511f45098,,Mugiliformes,Mugilidae,Chelon,Chelon labrosus,2019,3,25,23.724698,35.535335
2235494057,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,Mugiliformes,Mugilidae,Chelon,Chelon labrosus,2019,3,25,23.724775,35.535294
1262936864,c2e3081a-ba91-40cf-b2df-9885a24b37dc,,Mugiliformes,Mugilidae,Chelon,Chelon labrosus,2013,1,29,22.84,40.45
5932439320,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,Mugiliformes,Mugilidae,Chelon,Chelon ramada,2024,5,25,24.016317,38.154681
5897865350,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,Mugiliformes,Mugilidae,Chelon,Chelon ramada,2025,11,10,22.948781,39.357879
5185994230,6aca6910-1f48-434d-ba57-a4a639ede7d9,,Mugiliformes,Mugilidae,Chelon,Chelon ramada,1991,8,30,23.81667,36.06111
5140276823,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,Mugiliformes,Mugilidae,Chelon,Chelon ramada,2025,4,25,22.833024,40.619412
5140176268,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,Mugiliformes,Mugilidae,Chelon,Chelon ramada,2025,4,23,23.497053,37.960746
5013594574,6ac3f774-d9fb-4796-b3e9-92bf6c81c084,,Mugiliformes,Mugilidae,Chelon,Chelon ramada,2009,8,8,24.578114,40.919239
5007567287,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,Mugiliformes,Mugilidae,Chelon,Chelon ramada,2015,5,18,24.363342,35.191599
4872273666,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,Mugiliformes,Mugilidae,Chelon,Chelon ramada,2021,10,11,27.289595,36.89569
4046614800,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,Mugiliformes,Mugilidae,Chelon,Chelon ramada,2022,9,21,26.556444,39.106431
1262937456,c2e3081a-ba91-40cf-b2df-9885a24b37dc,,Mugiliformes,Mugilidae,Chelon,Chelon ramada,2013,8,31,22.62777,40.37972
60315,c2e3081a-ba91-40cf-b2df-9885a24b37dc,,Cypriniformes,Cyprinidae,Chondrostoma,Chondrostoma vardarense,1939,6,4,21.29999,40.5167
5185999941,6aca6910-1f48-434d-ba57-a4a639ede7d9,,Cypriniformes,Cyprinidae,Chondrostoma,Chondrostoma vardarense,1999,9,19,21.41944,40.30472
3774905543,9c0c7f86-142f-43e0-9162-3d1284cef41e,,Cypriniformes,Cyprinidae,Chondrostoma,Chondrostoma vardarense,2005,5,26,22.401,39.7747
3346829473,d8cd16ba-bb74-4420-821e-083f2bac17c2,,Cypriniformes,Cyprinidae,Chondrostoma,Chondrostoma vardarense,2008,1,25,23.05,41.11
1609380630,6ec2600f-768a-4240-9575-0972fef6c76f,,Cypriniformes,Cyprinidae,Chondrostoma,Chondrostoma vardarense,2010,,,26.298608,41.218486
3914377054,9c0c7f86-142f-43e0-9162-3d1284cef41e,,Cypriniformes,Cobitidae,Cobitis,Cobitis arachthosensis,2011,9,23,21,39
3774910980,9c0c7f86-142f-43e0-9162-3d1284cef41e,,Cypriniformes,Cobitidae,Cobitis,Cobitis arachthosensis,2011,9,23,21.0263,39.0915
1609380938,6ec2600f-768a-4240-9575-0972fef6c76f,,Cypriniformes,Cobitidae,Cobitis,Cobitis arachthosensis,2012,,,21.027406,39.093747
1609379389,6ec2600f-768a-4240-9575-0972fef6c76f,,Cypriniformes,Cobitidae,Cobitis,Cobitis arachthosensis,2006,,,21.04,39.09
3914377359,9c0c7f86-142f-43e0-9162-3d1284cef41e,,Cypriniformes,Cobitidae,Cobitis,Cobitis hellenica,2011,9,23,20,39
3774913024,9c0c7f86-142f-43e0-9162-3d1284cef41e,,Cypriniformes,Cobitidae,Cobitis,Cobitis hellenica,2011,9,23,20.9023,39.2183
1609379737,6ec2600f-768a-4240-9575-0972fef6c76f,,Cypriniformes,Cobitidae,Cobitis,Cobitis hellenica,2006,,,20.85,39.24
1609379731,6ec2600f-768a-4240-9575-0972fef6c76f,,Cypriniformes,Cobitidae,Cobitis,Cobitis hellenica,2007,,,20.77,39.15
1609379652,6ec2600f-768a-4240-9575-0972fef6c76f,,Cypriniformes,Cobitidae,Cobitis,Cobitis hellenica,1994,,,20.79,39.18
1609379642,6ec2600f-768a-4240-9575-0972fef6c76f,,Cypriniformes,Cobitidae,Cobitis,Cobitis hellenica,2005,,,20.76,39.17
1609379602,6ec2600f-768a-4240-9575-0972fef6c76f,,Cypriniformes,Cobitidae,Cobitis,Cobitis hellenica,2005,,,20.9,39.22
1609379540,6ec2600f-768a-4240-9575-0972fef6c76f,,Cypriniformes,Cobitidae,Cobitis,Cobitis hellenica,1994,,,20.81,39.17
1609379408,6ec2600f-768a-4240-9575-0972fef6c76f,,Cypriniformes,Cobitidae,Cobitis,Cobitis hellenica,2005,,,21.03,39.08
1609379404,6ec2600f-768a-4240-9575-0972fef6c76f,,Cypriniformes,Cobitidae,Cobitis,Cobitis hellenica,1994,,,20.85,39.27
5166955987,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,Cypriniformes,Cobitidae,Cobitis,Cobitis strumicae,2025,5,16,25.026855,41.101895
4867784375,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,Cypriniformes,Cobitidae,Cobitis,Cobitis strumicae,2024,5,5,24.770786,41.08304
3873273059,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,Cypriniformes,Cobitidae,Cobitis,Cobitis strumicae,2022,7,17,23.247245,41.251732
3774914427,9c0c7f86-142f-43e0-9162-3d1284cef41e,,Cypriniformes,Cobitidae,Cobitis,Cobitis strumicae,2005,5,28,26.2992,41.1336
3774911547,9c0c7f86-142f-43e0-9162-3d1284cef41e,,Cypriniformes,Cobitidae,Cobitis,Cobitis strumicae,2005,5,28,26.266,41.0704
3774895740,9c0c7f86-142f-43e0-9162-3d1284cef41e,,Cypriniformes,Cobitidae,Cobitis,Cobitis strumicae,2011,9,27,23.8394,40.8295
3349928457,d8cd16ba-bb74-4420-821e-083f2bac17c2,,Cypriniformes,Cobitidae,Cobitis,Cobitis strumicae,2008,2,16,23.15,41.21
2429269725,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,Cypriniformes,Cobitidae,Cobitis,Cobitis strumicae,2019,9,13,23.599722,40.995
2250562200,040c5662-da76-4782-a48e-cdea1892d14c,,Cypriniformes,Cobitidae,Cobitis,Cobitis strumicae,2008,2,16,23.146,41.212
207794457,96582dc4-f762-11e1-a439-00145eb45e9a,,Cypriniformes,Cobitidae,Cobitis,Cobitis strumicae,1971,8,20,23.383333,40.683333
